Index,AirportID,City,Country,Latitude,Longitude,Timezone
4127,Glacier Park International Airport,Kalispell,United States,48.3105011,-114.2559967,-7
4128,MBS International Airport,Saginaw,United States,43.53290176,-84.07959747,-5
4129,Greater Binghamton/Edwin A Link field,Binghamton,United States,42.20869827,-75.97979736,-5
4130,Baghdad International Airport,Baghdad,Iraq,33.26250076,44.23460007,3
4131,Nan Airport,Nan,Thailand,18.80789948,100.7829971,7
4132,Roi Et Airport,Roi Et,Thailand,16.11680031,103.7740021,7
4133,Buri Ram Airport,Buri Ram,Thailand,15.22949982,103.2529984,7
4135,Trat Airport,Trat,Thailand,12.27460003,102.3190002,7
4136,Blythe Airport,Blythe,United States,33.61920166,-114.7170029,-8
4137,Al Asad Air Base,Al Asad,Iraq,33.78559875,42.44120026,3
4138,Al Taqaddum Air Base,Al Taqaddum,Iraq,33.33810043,43.5970993,3
4139,Joint Base Balad,Al Bakr,Iraq,33.94020081,44.36159897,3
4140,Diosdado Macapagal International Airport,Angeles City,Philippines,15.186,120.559998,8
4141,Sandakan Airport,Sandakan,Malaysia,5.900899887,118.0589981,8
4142,Luang Namtha Airport,Luang Namtha,Laos,20.966999,101.400002,7
4143,Oudomsay Airport,Muang Xay,Laos,20.6826992,101.9940033,7
4144,Taoxian Airport,Shenyang,China,41.63980103,123.4830017,8
4145,Dongying Shengli Airport,Dongying,China,37.50859833,118.788002,8
4146,John A. Osborne Airport,Geralds,Montserrat,16.79140091,-62.19329834,-4
4147,Petersburg James A Johnson Airport,Petersburg,United States,56.80170059,-132.9450073,-9
4148,Luoyang Airport,Luoyang,China,34.74110031,112.3880005,8
4149,Xuzhou Guanyin Airport,Xuzhou,China,34.059056,117.555278,8
4151,Magway Airport,Magwe,Burma,20.1656,94.941399,6.5
4152,Kanti Airport,Khamti,Burma,25.98830032,95.67440033,6.5
4153,Lien Khuong Airport,Dalat,Vietnam,11.75,108.366997,7
4154,Dong Hoi Airport,Dong Hoi,Vietnam,17.515,106.590556,7
4155,Rach Gia Airport,Rach Gia,Vietnam,9.958029972,105.1323795,7
4156,Cà Mau Airport,Ca Mau,Vietnam,9.177667,105.177778,7
4157,Chu Lai International Airport,Chu Lai,Vietnam,15.40330029,108.7060013,7
4158,Dong Tac Airport,Tuy Hoa,Vietnam,13.04959965,109.3339996,7
4159,Mae Hong Son Airport,Pai,Thailand,19.37199974,98.43699646,7
4160,Bol Airport,Brac,Croatia,43.28570175,16.67970085,1
4161,Yaoundé Nsimalen International Airport,Yaounde,Cameroon,3.722559929,11.5532999,1
4162,Conakry International Airport,Conakry,Guinea,9.57689,-13.612,0
4165,Aachen-Merzbrück Airport,Aachen,Germany,50.82305527,6.186388969,1
4166,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,48.77939987,8.080499649,1
4167,Orlando Sanford International Airport,Sanford,United States,28.77759933,-81.23750305,-5
4169,John Murtha Johnstown Cambria County Airport,Johnstown,United States,40.31610107,-78.83390045,-5
4170,Lukla Airport,Lukla,Nepal,27.68689919,86.72969818,5.75
4171,Bhojpur Airport,Bhojpur,Nepal,27.1473999,87.05079651,5.75
4172,Lamidanda Airport,Lamidanda,Nepal,27.25309944,86.66999817,5.75
4173,Jomsom Airport,Jomsom,Nepal,28.780426,83.723,5.75
4174,Manang Airport,Manang,Nepal,28.641399,84.089203,5.75
4175,Phaplu Airport,Phaplu,Nepal,27.517787,86.584454,5.75
4177,Rumjatar Airport,Rumjatar,Nepal,27.30349922,86.55039978,5.75
4178,Tulsipur Airport,Dang,Nepal,28.11109924,82.29419708,5.75
4179,Rukum Chaurjahari Airport,Rukumkot,Nepal,28.627001,82.195,5.75
4180,Jumla Airport,Jumla,Nepal,29.2742,82.193298,5.75
4182,Taplejung Airport,Taplejung,Nepal,27.3509,87.69525,5.75
4183,Tumling Tar Airport,Tumling Tar,Nepal,27.315001,87.193298,5.75
4184,Surkhet Airport,Surkhet,Nepal,28.586,81.636002,5.75
4185,Simikot Airport,Simikot,Nepal,29.97109985,81.81890106,5.75
4186,Dolpa Airport,Dolpa,Nepal,28.98570061,82.81909943,5.75
4187,Bajhang Airport,Bajhang,Nepal,29.53899956,81.18540192,5.75
4188,Dhangarhi Airport,Dhangarhi,Nepal,28.75329971,80.58190155,5.75
4189,Muan International Airport,Muan,South Korea,34.991406,126.382814,9
4190,Astypalaia Airport,Astypalaia,Greece,36.57989883,26.37579918,2
4191,Ikaria Airport,Ikaria,Greece,37.68270111,26.3470993,2
4192,Kalymnos Airport,Kalymnos,Greece,36.9632988,26.94059944,2
4193,Milos Airport,Milos,Greece,36.696899,24.4769,2
4194,Naxos Airport,Cyclades Islands,Greece,37.08110046,25.36809921,2
4195,Paros National Airport,Paros,Greece,37.020495,25.113195,2
4196,Kastelorizo Airport,Kastelorizo,Greece,36.14170074,29.57640076,2
4197,Marsa Alam International Airport,Marsa Alam,Egypt,25.5571003,34.58369827,2
4198,Weeze Airport,Weeze,Germany,51.60240173,6.142169952,1
4199,Francisco B. Reyes Airport,Busuanga,Philippines,12.12150002,120.0999985,8
4200,Bancasi Airport,Butuan,Philippines,8.9515,125.4788,8
4201,Dipolog Airport,Dipolog,Philippines,8.601983499,123.3418751,8
4202,Laoag International Airport,Laoag,Philippines,18.17810059,120.5319977,8
4203,Legazpi City International Airport,Legazpi,Philippines,13.1575,123.735,8
4204,Labo Airport,Ozamis,Philippines,8.178509712,123.8420029,8
4206,Mactan Cebu International Airport,Cebu,Philippines,10.30749989,123.9789963,8
4207,Norden-Norddeich Airport,Norden,Germany,53.63305664,7.190278053,1
4208,Juist Airport,Juist,Germany,53.68111038,7.055832863,1
4209,Porto Seguro Airport,Porto Seguro,Brazil,-16.438601,-39.080898,-3
4213,Iguatu Airport,Iguatu,Brazil,-6.34664011,-39.29380035,-3
4214,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,-10.29150009,-48.35699844,-3
4215,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,-17.72529984,-48.60749817,-3
4216,Missoula International Airport,Missoula,United States,46.91630173,-114.0910034,-7
4217,Blackall Airport,Blackall,Australia,-24.42779922,145.4290009,10
4218,Bundaberg Airport,Bundaberg,Australia,-24.90390015,152.3190002,10
4219,Grand Canyon National Park Airport,Grand Canyon,United States,35.95240021,-112.1470032,-7
4220,Sugar Land Regional Airport,Sugar Land,United States,29.62229919,-95.65650177,-6
4221,Hayman Island Heliport,Hayman Island,Australia,-20.0599,148.8834,10
4222,Centennial Airport,Denver,United States,39.57009888,-104.848999,-7
4223,Clovis Municipal Airport,Clovis,United States,34.42509842,-103.0790024,-7
4224,Fort Stockton Pecos County Airport,Fort Stockton,United States,30.91570091,-102.9160004,-6
4225,Las Vegas Municipal Airport,Las Vegas,United States,35.65420151,-105.1419983,-7
4226,West Houston Airport,Houston,United States,29.81819916,-95.67259979,-6
4227,La Junta Municipal Airport,La Junta,United States,38.04970169,-103.5090027,-7
4228,Las Cruces International Airport,Las Cruces,United States,32.28939819,-106.9219971,-7
4229,Stephens County Airport,Breckenridge,United States,32.71900177,-98.89099884,-6
4230,Draughon Miller Central Texas Regional Airport,Temple,United States,31.15250015,-97.40779877,-6
4231,Ozona Municipal Airport,Ozona,United States,30.73530006,-101.2030029,-6
4235,Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,0.488130987,72.99690247,5
4236,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,68.223297,-135.00599,-7
4237,Déline Airport,Deline,Canada,65.21109772,-123.435997,-7
4238,Tulita Airport,Tulita,Canada,64.909697,-125.572998,-7
4239,Fort Good Hope Airport,Fort Good Hope,Canada,66.24079895,-128.651001,-7
4242,Tanna Airport,Tanna,Vanuatu,-19.45509911,169.223999,11
4244,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,69.36083812,-124.07547,-7
4247,El Trompillo Airport,Santa Cruz,Bolivia,-17.81159973,-63.17150116,-4
4249,Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,17.64500046,-63.22000122,-4
4250,Eagle County Regional Airport,Vail,United States,39.64260101,-106.9179993,-7
4252,Stokmarknes Skagen Airport,Stokmarknes,Norway,68.5788269,15.03341675,1
4253,Cuyahoga County Airport,Richmond Heights,United States,41.56510162,-81.48639679,-5
4254,Mansfield Lahm Regional Airport,Mansfield,United States,40.82139969,-82.51660156,-5
4255,Columbus Metropolitan Airport,Columbus,United States,32.5163002,-84.93890381,-5
4256,Lawton Fort Sill Regional Airport,Lawton,United States,34.56769943,-98.41660309,-6
4257,Northern Colorado Regional Airport,Fort Collins,United States,40.451804,-105.011,-7
4261,Flagstaff Pulliam Airport,Flagstaff,United States,35.13850021,-111.6709976,-7
4262,Lake Tahoe Airport,South Lake Tahoe,United States,38.89390182,-119.9950027,-8
4263,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,42.4818,-114.487999,-7
4265,Martha's Vineyard Airport,Vineyard Haven MA,United States,41.39310074,-70.61430359,-5
4268,Concord Municipal Airport,Concord NH,United States,43.20270157,-71.50229645,-5
4270,Groton New London Airport,Groton CT,United States,41.33010101,-72.04509735,-5
4271,St Cloud Regional Airport,Saint Cloud,United States,45.54660034,-94.05989838,-6
4272,Qinhuangdao Beidaihe Airport,Bagan,Burma,39.666389,119.058889,8
4273,Golden Triangle Regional Airport,Columbus Mississippi,United States,33.45029831,-88.59140015,-6
4274,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,56.23009872,43.7840004,3
4275,Bowerman Airport,Hoquiam,United States,46.97119904,-123.9369965,-8
4276,Erie International Tom Ridge Field,Erie,United States,42.08312701,-80.17386675,-5
4278,Barnstable Municipal Boardman Polando Field,Barnstable,United States,41.66930008,-70.28040314,-5
4279,San Pedro Airport,San Pedro,Belize,17.9139,-87.9711,-6
4280,Sedona Airport,Sedona,United States,34.84859848,-111.788002,-7
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,39.64289856,-79.91629791,-5
4285,Yeager Airport,Charleston,United States,38.37310028,-81.59320068,-5
4286,Wilkes Barre Scranton International Airport,Scranton,United States,41.33850098,-75.7233963,-5
4287,Bemidji Regional Airport,Bemidji,United States,47.50939941,-94.93370056,-6
4289,Thangool Airport,Biloela,Australia,-24.4939003,150.576004,10
4290,Fagali'i Airport,Apia,Samoa,-13.84869957,-171.7400055,13
4291,Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,-28.83390045,153.5619965,10
4292,Hector International Airport,Fargo,United States,46.92070007,-96.81580353,-6
4293,Charles B. Wheeler Downtown Airport,Kansas City,United States,39.12319946,-94.59279633,-6
4295,Ratanakiri Airport,Ratanakiri,Cambodia,13.72999954,106.9869995,7
4296,Gillette Campbell County Airport,Gillette,United States,44.34889984,-105.5390015,-7
4297,Bogashevo Airport,Tomsk,Russia,56.38029861,85.20829773,7
4298,El Toro Marine Corps Air Station,Santa Ana,United States,33.67610168,-117.7310028,-8
4299,Phetchabun Airport,Phetchabun,Thailand,16.6760006,101.1949997,7
4300,Chumphon Airport,Chumphon,Thailand,10.71119976,99.36170197,7
4301,Jiuzhai Huanglong Airport,Jiuzhaigou,China,32.85333333,103.6822222,8
4302,Jieyang Chaoshan International Airport,Shantou,China,23.552,116.5033,8
4303,Enghien Moisselles Airfield,Enghien-moisselles,France,49.046398,2.35306,1
4304,Cheddi Jagan International Airport,Georgetown,Guyana,6.498549938,-58.2541008,-4
4305,Guarani International Airport,Ciudad del Este,Paraguay,-25.454516,-54.842682,-4
4306,Eugene F. Correira International Airport,Georgetown,Guyana,6.80628,-58.1059,-4
4307,Kaieteur International Airport,Kaieteur,Guyana,5.172754765,-59.49148178,-4
4308,Dunhuang Airport,Dunhuang,China,40.16109848,94.80919647,8
4309,Ancona Falconara Airport,Ancona,Italy,43.616299,13.3623,1
4312,Chamonate Airport,Copiapo,Chile,-27.2968998,-70.4131012,-4
4313,Taba International Airport,Taba,Egypt,29.58779907,34.77809906,2
4314,Edward Bodden Airfield,Little Cayman,Cayman Islands,19.660161,-80.088826,-5
4315,Milas Bodrum International Airport,Bodrum,Turkey,37.25059891,27.66430092,3
4316,Tabarka 7 Novembre Airport,Tabarka,Tunisia,36.97999954,8.876939774,1
4317,Sabiha Gökçen International Airport,Istanbul,Turkey,40.89860153,29.30920029,3
4318,University Park Airport,State College Pennsylvania,United States,40.84930038,-77.84870148,-5
4319,Broome International Airport,Broome,Australia,-17.94470024,122.2320023,8
4320,Newcastle Airport,Newcastle,Australia,-32.79499817,151.8339996,10
4321,Bakki Airport,Bakki,Iceland,63.55609894,-20.13750076,0
4322,Klagenfurt Airport,Klagenfurt,Austria,46.642502,14.3377,1
4325,Hammerfest Airport,Hammerfest,Norway,70.67970276,23.66860008,1
4326,Valan Airport,Honningsvag,Norway,71.00969696,25.98360062,1
4327,Mehamn Airport,Mehamn,Norway,71.02970123,27.82670021,1
4328,Vadsø Airport,Vadsø,Norway,70.06529999,29.84469986,1
4330,Imam Khomeini International Airport,Tehran,Iran,35.41609955,51.15219879,3.5
4331,Mashhad International Airport,Mashhad,Iran,36.23519897,59.64099884,3.5
4333,Ust-Ilimsk Airport,Ust Ilimsk,Russia,58.13610077,102.5650024,8
4335,Key Field,Meridian,United States,32.33259964,-88.75189972,-6
4336,Abraham Lincoln Capital Airport,Springfield,United States,39.84410095,-89.67790222,-6
4338,Cortez Municipal Airport,Cortez,United States,37.3030014,-108.6279984,-7
4339,Yampa Valley Airport,Hayden,United States,40.48120117,-107.2180023,-7
4340,Gallup Municipal Airport,Gallup,United States,35.51110077,-108.7890015,-7
4341,Liberal Mid-America Regional Airport,Liberal,United States,37.0442009,-100.9599991,-6
4342,Lamar Municipal Airport,Lamar,United States,38.06969833,-102.6880035,-7
4343,Renner Field-Goodland Municipal Airport,Goodland,United States,39.37060165,-101.6989975,-7
4344,Yellowstone Regional Airport,Cody,United States,44.52019882,-109.0240021,-7
4345,"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,62.18000031,6.074100018,1
4347,St. Mary's Airport,ST MARY\'S,United Kingdom,49.91329956,-6.291669846,0
4348,Springfield Branson National Airport,Springfield,United States,37.24570084,-93.38860321,-6
4349,Narvik Framnes Airport,Narvik,Norway,68.43689728,17.38669968,1
4350,Berlevåg Airport,Berlevag,Norway,70.871399,29.034201,1
4351,"Oslo, Fornebu Airport",Oslo,Norway,59.89580154,10.6171999,1
4352,Norilsk-Alykel Airport,Norilsk,Russia,69.31109619,87.3321991,7
4353,Anapa Vityazevo Airport,Anapa,Russia,45.0021019,37.34730148,3
4354,Joplin Regional Airport,Joplin,United States,37.15179825,-94.49829865,-6
4355,Lehigh Valley International Airport,Allentown,United States,40.65209961,-75.44080353,-5
4356,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801,-6
4357,Atyrau Airport,Atyrau,Kazakhstan,47.12189865,51.82139969,5
4358,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,44.706902,65.592499,6
4359,South Bend Regional Airport,South Bend,United States,41.70869827,-86.31729889,-5
4360,Bykovo Airport,Moscow,Russia,55.61719894,38.06000137,3
4362,Talagi Airport,Arkhangelsk,Russia,64.60030365,40.71670151,3
4363,Saratov Central Airport,Saratov,Russia,51.56499863,46.04669952,3
4364,Novy Urengoy Airport,Novy Urengoy,Russia,66.06939697,76.52030182,5
4365,Noyabrsk Airport,Noyabrsk,Russia,63.18330002,75.26999664,5
4367,Aktau Airport,Aktau,Kazakhstan,43.8601,51.091999,5
4368,Ukhta Airport,Ukhta,Russia,63.56689835,53.80469894,3
4369,Usinsk Airport,Usinsk,Russia,66.00469971,57.36719894,3
4370,Pechora Airport,Pechora,Russia,65.12110138,57.13079834,3
4371,Naryan Mar Airport,Naryan-Mar,Russia,67.63999939,53.12189865,3
4372,Pskov Airport,Pskov,Russia,57.78390121,28.39559937,3
4373,Kogalym International Airport,Kogalym,Russia,62.19039917,74.53379822,5
4374,Yemelyanovo Airport,Krasnoyarsk,Russia,56.172901,92.493301,7
4375,Sary-Arka Airport,Karaganda,Kazakhstan,49.67079926,73.33439636,6
4376,Novosibirsk North Airport,Novosibirsk,Russia,55.09170151,82.90670013,7
4377,Uray Airport,Uraj,Russia,60.10329819,64.8266983,5
4379,Ivanovo South Airport,Ivanovo,Russia,56.93939972,40.94079971,3
4380,Longjia Airport,Changchun,China,43.99620056,125.6849976,8
4381,Niigata Airport,Niigata,Japan,37.95589828,139.1210022,9
4382,Johnston Atoll Airport,Johnston Island,Johnston Atoll,16.72859955,-169.5339966,-10
4383,Smith Field,Fort Wayne IN,United States,41.14339828,-85.15280151,-5
4384,California Redwood Coast-Humboldt County Airport,Arcata CA,United States,40.978101,-124.109,-8
4386,Albert J Ellis Airport,Jacksonville NC,United States,34.82920074,-77.61209869,-5
4387,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,33.22060013,-87.61139679,-6
4388,Dubuque Regional Airport,Dubuque IA,United States,42.40200043,-90.70950317,-6
4390,Shun Tak Heliport,Hong Kong,Hong Kong,22.28937149,114.152153,8
5404,Uru Harbour Airport,Atoifi,Solomon Islands,-8.87333,161.011002,11
5405,Gwaunaru'u Airport,Auki,Solomon Islands,-8.70257,160.682007,11
5406,Ballalae Airport,Ballalae,Solomon Islands,-6.990745,155.886656,11
5407,Fera/Maringe Airport,Fera Island,Solomon Islands,-8.1075,159.576996,11
5408,Babanakira Airport,Mbambanakira,Solomon Islands,-9.74750042,159.8390045,11
5409,Ngorangora Airport,Kirakira,Solomon Islands,-10.44970036,161.897995,11
5410,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,-10.72029972,165.7949982,11
